x,y
7345,4810
7345,6441
7347,3985
7347,7266
7349,1256
7349,9995
7351,2975
7351,8276
7353,2262
7353,8989
7354,304
7354,10947
7357,3266
7357,7985
7358,2228
7358,9023
7360,4777
7360,6474
7363,3315
7363,7936
7366,3044
7366,8207
7369,4054
7369,7197
7372,2663
7372,8588
7374,4890
7374,6361
7376,3346
7376,7905
7377,4925
7377,6326
7379,1644
7379,9607
7380,4386
7380,6865
7382,1703
7382,9548
7383,3034
7383,8217
7387,2095
7387,9156
7389,2228
7389,9023
7390,5524
7390,5727
7393,3407
7393,7844
7394,2436
7394,8815
7397,621
7397,10630
7398,3920
7398,7331
7399,1424
7399,9827
7400,4634
7400,6617
7402,4713
7402,6538
7403,5198
7403,6053
7404,4521
7404,6730
7410,3286
7410,7965
7414,1005
7414,10246
7415,2484
7415,8767
7416,2528
7416,8723
7419,1689
7419,9562
7421,4088
7421,7163
7422,1666
7422,9585
7423,5077
7423,6174
7424,889
7424,10362
7425,1331
7425,9920
7426,5560
7426,5691
7428,2613
7428,8638
7429,4188
7429,7063
7430,5396
7430,5855
7433,4346
7433,6905
7434,2489
7434,8762
7435,2699
7435,8552
7436,5151
7436,6100
7437,801
7437,10450
7438,506
7438,10745
7440,5245
7440,6006
7443,1107
7443,10144
7445,868
7445,10383
7448,3122
7448,8129
7452,3286
7452,7965
7453,2583
7453,8668
7456,3543
7456,7708
7457,1477
7457,9774
7460,5257
7460,5994
7462,783
7462,10468
7464,4711
7464,6540
7465,3005
7465,8246
7466,547
7466,10704
7467,596
7467,10655
7471,2461
7471,8790
7472,3120
7472,8131
7478,3304
7478,7947
7479,984
7479,10267
7483,3273
7483,7978
7485,1064
7485,10187
7487,3848
7487,7403
7488,1503
7488,9748
7489,2900
7489,8351
7490,2377
7490,8874
7495,2871
7495,8380
7501,1833
7501,9418
7503,4319
7503,6932
7504,642
7504,10609
7505,3275
7505,7976
7508,2682
7508,8569
7509,13
7509,11238
7510,2045
7510,9206
7511,5512
7511,5739
7516,2501
7516,8750
7519,5444
7519,5807
7521,1547
7521,9704
7523,2288
7523,8963
7529,2821
7529,8430
7530,1013
7530,10238
7532,1228
7532,10023
7533,3065
7533,8186
7534,4470
7534,6781
7535,874
7535,10377
7536,1765
7536,9486
7537,1944
7537,9307
7538,2314
7538,8937
7540,2280
7540,8971
7545,3081
7545,8170
7548,1509
7548,9742
7550,2260
7550,8991
7552,2910
7552,8341
7555,1544
7555,9707
7556,5514
7556,5737
7557,1587
7557,9664
7558,2133
7558,9118
7562,1569
7562,9682
7563,4823
7563,6428
7564,4017
7564,7234
7565,2949
7565,8302
7569,4725
7569,6526
7570,4488
7570,6763
7572,1844
7572,9407
7574,2833
7574,8418
7575,4618
7575,6633
7576,4977
7576,6274
7577,4650
7577,6601
7578,4892
7578,6359
7579,3104
7579,8147
7580,2425
7580,8826
7581,3152
7581,8099
7582,2193
7582,9058
7585,1458
7585,9793
7587,42
7587,11209
7588,661
7588,10590
7592,541
7592,10710
7594,4525
7594,6726
7597,913
7597,10338
7600,1978
7600,9273
7601,28
7601,11223
7604,4125
7604,7126
7605,485
7605,10766
7606,5114
7606,6137
7608,3196
7608,8055
7611,2890
7611,8361
7612,3989
7612,7262
7613,5139
7613,6112
7618,1408
7618,9843
7620,7
7620,11244
7622,1489
7622,9762
7623,5460
7623,5791
7625,4195
7625,7056
7626,3625
7626,7626
7628,579
7628,10672
7629,1752
7629,9499
7632,3536
7632,7715
7633,1914
7633,9337
7634,679
7634,10572
7635,3533
7635,7718
7636,742
7636,10509
7640,3286
7640,7965
7643,5051
7643,6200
7644,5555
7644,5696
7645,5068
7645,6183
7646,3285
7646,7966
7647,1875
7647,9376
7650,1411
7650,9840
7652,3165
7652,8086
7654,875
7654,10376
7658,4596
7658,6655
7659,3187
7659,8064
7661,642
7661,10609
7663,1473
7663,9778
7666,2074
7666,9177
7667,2963
7667,8288
7674,880
7674,10371
7675,4590
7675,6661
7678,2684
7678,8567
7680,3490
7680,7761
7681,5110
7681,6141
7686,5169
7686,6082
7687,5430
7687,5821
7688,2507
7688,8744
7691,4791
7691,6460
7693,4593
7693,6658
7695,5611
7695,5640
7696,2076
7696,9175
7700,5616
7700,5635
7702,5534
7702,5717
7710,5325
7710,5926
7712,5522
7712,5729
7713,661
7713,10590
7714,345
7714,10906
7716,126
7716,11125
7717,1115
7717,10136
7718,941
7718,10310
7719,4367
7719,6884
7721,3376
7721,7875
7723,4304
7723,6947
7724,3975
7724,7276
7726,1244
7726,10007
7727,1551
7727,9700
7730,4210
7730,7041
7732,5372
7732,5879
7735,4954
7735,6297
7741,3142
7741,8109
7742,1037
7742,10214
7743,2194
7743,9057
7744,2195
7744,9056
7745,5335
7745,5916
7748,3118
7748,8133
7749,3228
7749,8023
7753,4299
7753,6952
7755,2228
7755,9023
7756,2233
7756,9018
7759,2421
7759,8830
7765,4435
7765,6816
7766,4563
7766,6688
7768,1151
7768,10100
7769,5568
7769,5683
7771,328
7771,10923
7776,3273
7776,7978
7777,337
7777,10914
7781,631
7781,10620
7782,3032
7782,8219
7783,711
7783,10540
7786,3975
7786,7276
7789,4784
7789,6467
7795,4870
7795,6381
7797,4650
7797,6601
7798,1255
7798,9996
7802,5229
7802,6022
7803,816
7803,10435
7804,2486
7804,8765
7805,872
7805,10379
7812,1451
7812,9800
7814,2950
7814,8301
7815,4737
7815,6514
7817,364
7817,10887
7819,3293
7819,7958
7821,2638
7821,8613
7822,4501
7822,6750
7823,102
7823,11149
7824,5053
7824,6198
7825,2970
7825,8281
7827,2708
7827,8543
7830,1576
7830,9675
7832,3841
7832,7410
7834,2014
7834,9237
7836,3001
7836,8250
7837,1201
7837,10050
7839,4435
7839,6816
7840,225
7840,11026
7841,2250
7841,9001
7843,5126
7843,6125
7844,374
7844,10877
7845,3482
7845,7769
7846,5047
7846,6204
7849,1644
7849,9607
7851,3279
7851,7972
7853,1815
7853,9436
7854,3527
7854,7724
7856,182
7856,11069
7861,1050
7861,10201
7862,4439
7862,6812
7863,662
7863,10589
7865,4729
7865,6522
7868,2067
7868,9184
7873,4434
7873,6817
7874,843
7874,10408
7877,3934
7877,7317
7879,5207
7879,6044
7880,5335
7880,5916
7881,2051
7881,9200
7882,5414
7882,5837
7883,965
7883,10286
7884,897
7884,10354
7889,4444
7889,6807
7890,2172
7890,9079
7891,783
7891,10468
7892,2842
7892,8409
7894,1634
7894,9617
7895,162
7895,11089
7897,5232
7897,6019
7899,3872
7899,7379
7904,4219
7904,7032
7908,2856
7908,8395
7910,3547
7910,7704
7911,3146
7911,8105
7912,5514
7912,5737
7913,1046
7913,10205
7914,1448
7914,9803
7915,2311
7915,8940
7916,3483
7916,7768
7918,11
7918,11240
7920,1080
7920,10171
7921,2829
7921,8422
7923,3892
7923,7359
7924,420
7924,10831
7931,3635
7931,7616
7932,3227
7932,8024
7933,1411
7933,9840
7937,686
7937,10565
7940,4539
7940,6712
7943,4634
7943,6617
7948,1378
7948,9873
7949,4530
7949,6721
7950,4292
7950,6959
7951,4588
7951,6663
7953,2051
7953,9200
7954,2195
7954,9056
7955,2806
7955,8445
7956,3090
7956,8161
7958,5484
7958,5767
7960,5241
7960,6010
7964,1082
7964,10169
7968,4481
7968,6770
7970,2043
7970,9208
7972,3202
7972,8049
7973,478
7973,10773
7974,4563
7974,6688
7976,4667
7976,6584
7979,296
7979,10955
7980,3469
7980,7782
7981,4405
7981,6846
7982,3659
7982,7592
7984,2734
7984,8517
7985,3985
7985,7266
7988,1549
7988,9702
7990,141
7990,11110
7993,4392
7993,6859
7996,3227
7996,8024
7998,4335
7998,6916
7999,4566
7999,6685
8000,21
8000,11230
8001,5597
8001,5654
8002,5121
8002,6130
8003,253
8003,10998
8009,5476
8009,5775
8011,2292
8011,8959
8012,2936
8012,8315
8014,4073
8014,7178
8016,1765
8016,9486
8020,3481
8020,7770
8022,175
8022,11076
8027,874
8027,10377
8029,2000
8029,9251
8033,5275
8033,5976
8036,3006
8036,8245
8037,4088
8037,7163
8038,4240
8038,7011
8040,607
8040,10644
8041,3883
8041,7368
8045,3097
8045,8154
8048,1752
8048,9499
8049,1940
8049,9311
8050,546
8050,10705
8052,534
8052,10717
8053,5308
8053,5943
8054,4763
8054,6488
8055,2395
8055,8856
8057,135
8057,11116
8060,78
8060,11173
8062,5084
8062,6167
8063,973
8063,10278
8064,5607
8064,5644
8065,1742
8065,9509
8066,4182
8066,7069
8067,503
8067,10748
8069,4304
8069,6947
8070,3992
8070,7259
8072,781
8072,10470
8074,3857
8074,7394
8075,4794
8075,6457
8084,1311
8084,9940
8085,3025
8085,8226
8087,1571
8087,9680
8088,5168
8088,6083
8090,364
8090,10887
8093,3622
8093,7629
8094,1665
8094,9586
8095,5153
8095,6098
8100,1922
8100,9329
8101,3774
8101,7477
8102,2704
8102,8547
8104,701
8104,10550
8106,5069
8106,6182
8107,3719
8107,7532
8108,4122
8108,7129
8110,1587
8110,9664
8111,3146
8111,8105
8112,635
8112,10616
8114,439
8114,10812
8115,2995
8115,8256
8116,1632
8116,9619
8117,360
8117,10891
8119,1552
8119,9699
8120,4240
8120,7011
8122,1931
8122,9320
8123,664
8123,10587
8124,1220
8124,10031
8125,538
8125,10713
8126,825
8126,10426
8127,311
8127,10940
8129,2416
8129,8835
8134,2471
8134,8780
8135,658
8135,10593
8136,3775
8136,7476
8140,2724
8140,8527
8141,3892
8141,7359
8143,671
8143,10580
8144,2326
8144,8925
8145,2972
8145,8279
8148,725
8148,10526
8149,244
8149,11007
8150,4565
8150,6686
8151,1725
8151,9526
8157,1475
8157,9776
8158,2035
8158,9216
8160,4291
8160,6960
8161,5603
8161,5648
8163,3196
8163,8055
8164,2160
8164,9091
8165,2834
8165,8417
8167,5618
8167,5633
8173,3030
8173,8221
8181,2652
8181,8599
8183,4593
8183,6658
8184,5534
8184,5717
8185,1099
8185,10152
8187,452
8187,10799
8189,858
8189,10393
8191,1856
8191,9395
8192,3406
8192,7845
8194,5277
8194,5974
8198,325
8198,10926
8199,4248
8199,7003
8200,549
8200,10702
8201,2673
8201,8578
8204,4892
8204,6359
8207,3831
8207,7420
8208,4020
8208,7231
8209,1449
8209,9802
8211,4045
8211,7206
8212,4342
8212,6909
8213,1934
8213,9317
8217,2835
8217,8416
8219,320
8219,10931
8220,1179
8220,10072
8222,4143
8222,7108
8226,2172
8226,9079
8228,3861
8228,7390
8229,436
8229,10815
8231,670
8231,10581
8236,1424
8236,9827
8238,1402
8238,9849
8240,4910
8240,6341
8241,4731
8241,6520
8244,4225
8244,7026
8247,2734
8247,8517
8248,176
8248,11075
8252,220
8252,11031
8261,2310
8261,8941
8263,4355
8263,6896
8267,3016
8267,8235
8269,3384
8269,7867
8271,2615
8271,8636
8272,3747
8272,7504
8274,357
8274,10894
8275,516
8275,10735
8277,345
8277,10906
8278,42
8278,11209
8279,1813
8279,9438
8283,5609
8283,5642
8284,2793
8284,8458
8288,539
8288,10712
8290,1748
8290,9503
8291,3234
8291,8017
8293,1320
8293,9931
8294,1072
8294,10179
8296,2510
8296,8741
8299,5110
8299,6141
8300,1126
8300,10125
8306,2906
8306,8345
8307,4543
8307,6708
8312,627
8312,10624
8315,1409
8315,9842
8317,3915
8317,7336
8318,3614
8318,7637
8322,5465
8322,5786
8323,512
8323,10739
8327,2505
8327,8746
8331,4677
8331,6574
8333,1260
8333,9991
8339,2443
8339,8808
8340,4054
8340,7197
8344,268
8344,10983
8345,3874
8345,7377
8347,1829
8347,9422
8349,2392
8349,8859
8357,2254
8357,8997
8360,4677
8360,6574
8365,3617
8365,7634
8367,1169
8367,10082
8369,280
8369,10971
8370,5248
8370,6003
8371,4954
8371,6297
8372,3120
8372,8131
8375,2536
8375,8715
8376,3467
8376,7784
8380,2235
8380,9016
8382,3875
8382,7376
8383,135
8383,11116
8385,2866
8385,8385
8387,1036
8387,10215
8389,3443
8389,7808
8390,4302
8390,6949
8392,7
8392,11244
8396,4728
8396,6523
8397,5185
8397,6066
8399,2370
8399,8881
8402,3774
8402,7477
8404,1725
8404,9526
8405,1181
8405,10070
8410,3974
8410,7277
8411,1530
8411,9721
8412,966
8412,10285
8413,3275
8413,7976
8416,3585
8416,7666
8417,4098
8417,7153
8420,4030
8420,7221
8426,4174
8426,7077
8431,916
8431,10335
8433,1421
8433,9830
8434,5524
8434,5727
8436,2622
8436,8629
8439,542
8439,10709
8446,2443
8446,8808
8448,5305
8448,5946
8450,1951
8450,9300
8452,857
8452,10394
8457,1586
8457,9665
8460,683
8460,10568
8461,4015
8461,7236
8462,3079
8462,8172
8464,2469
8464,8782
8465,2233
8465,9018
8466,3266
8466,7985
8467,1421
8467,9830
8469,2804
8469,8447
8470,4173
8470,7078
8471,2544
8471,8707
8473,2712
8473,8539
8476,1444
8476,9807
8480,3950
8480,7301
8483,2146
8483,9105
8485,796
8485,10455
8488,3984
8488,7267
8490,2768
8490,8483
8491,3450
8491,7801
8493,2823
8493,8428
8494,4079
8494,7172
8496,1931
8496,9320
8498,3006
8498,8245
8499,4719
8499,6532
8501,895
8501,10356
8502,1071
8502,10180
8504,3594
8504,7657
8505,1715
8505,9536
8506,5599
8506,5652
8508,3081
8508,8170
8510,2665
8510,8586
8512,2677
8512,8574
8520,5272
8520,5979
8522,807
8522,10444
8523,4285
8523,6966
8524,2636
8524,8615
8525,2252
8525,8999
8527,3984
8527,7267
8530,2943
8530,8308
8531,1948
8531,9303
8534,2774
8534,8477
8537,4325
8537,6926
8538,2842
8538,8409
8547,5060
8547,6191
8551,404
8551,10847
8552,3660
8552,7591
8553,3504
8553,7747
8557,4378
8557,6873
8559,337
8559,10914
8560,4686
8560,6565
8561,3614
8561,7637
8562,1543
8562,9708
8567,5002
8567,6249
8570,779
8570,10472
8571,2708
8571,8543
8572,583
8572,10668
8574,2565
8574,8686
8577,5296
8577,5955
8579,788
8579,10463
8582,966
8582,10285
8585,764
8585,10487
8586,997
8586,10254
8587,753
8587,10498
8590,671
8590,10580
8592,2829
8592,8422
8593,3123
8593,8128
8595,2877
8595,8374
8599,1343
8599,9908
8600,5422
8600,5829
8602,5396
8602,5855
8603,5599
8603,5652
8605,3210
8605,8041
8607,2745
8607,8506
8609,3973
8609,7278
8610,4859
8610,6392
8614,165
8614,11086
8615,1127
8615,10124
8616,1746
8616,9505
8617,1802
8617,9449
8618,2089
8618,9162
8624,5422
8624,5829
8626,524
8626,10727
8627,2762
8627,8489
8628,2138
8628,9113
8631,445
8631,10806
8632,1046
8632,10205
8635,1161
8635,10090
8641,4322
8641,6929
8644,1408
8644,9843
8646,4520
8646,6731
8647,1659
8647,9592
8649,1677
8649,9574
8652,5359
8652,5892
8653,1255
8653,9996
8654,2360
8654,8891
8657,2176
8657,9075
8658,2791
8658,8460
8662,2904
8662,8347
8663,1813
8663,9438
8664,657
8664,10594
8665,5522
8665,5729
8668,535
8668,10716
8669,820
8669,10431
8670,3201
8670,8050
8671,4430
8671,6821
8672,290
8672,10961
8673,1173
8673,10078
8675,2402
8675,8849
8677,5375
8677,5876
8679,5591
8679,5660
8680,1198
8680,10053
8681,4624
8681,6627
8684,2160
8684,9091
8685,1993
8685,9258
8689,1739
8689,9512
8691,723
8691,10528
8692,1229
8692,10022
8693,2689
8693,8562
8696,314
8696,10937
8699,3686
8699,7565
8701,2609
8701,8642
8702,1701
8702,9550
8703,1526
8703,9725
8705,1940
8705,9311
8709,2980
8709,8271
8710,2990
8710,8261
8711,3748
8711,7503
8712,1359
8712,9892
8713,1279
8713,9972
8714,2327
8714,8924
8715,2943
8715,8308
8716,2583
8716,8668
8718,796
8718,10455
8721,5461
8721,5790
8729,1652
8729,9599
8732,5578
8732,5673
8733,1422
8733,9829
8734,3784
8734,7467
8735,4366
8735,6885
8737,5470
8737,5781
8738,4319
8738,6932
8739,788
8739,10463
8740,720
8740,10531
8741,1280
8741,9971
8744,4305
8744,6946
8745,2849
8745,8402
8747,3293
8747,7958
8748,1
8748,11250
8749,5168
8749,6083
8751,3206
8751,8045
8753,3000
8753,8251
8755,772
8755,10479
8757,1126
8757,10125
8758,4044
8758,7207
8759,913
8759,10338
8760,1173
8760,10078
8763,5143
8763,6108
8764,1894
8764,9357
8765,1089
8765,10162
8766,4076
8766,7175
8767,4952
8767,6299
8769,1356
8769,9895
8771,2230
8771,9021
8776,3684
8776,7567
8777,2770
8777,8481
8778,1099
8778,10152
8779,5024
8779,6227
8780,4791
8780,6460
8781,4952
8781,6299
8783,1413
8783,9838
8786,4638
8786,6613
8790,4964
8790,6287
8794,1553
8794,9698
8795,1648
8795,9603
8798,4241
8798,7010
8799,3992
8799,7259
8802,1354
8802,9897
8803,1767
8803,9484
8804,3112
8804,8139
8805,2666
8805,8585
8806,307
8806,10944
8807,3894
8807,7357
8809,404
8809,10847
8812,5248
8812,6003
8814,2937
8814,8314
8817,4788
8817,6463
8818,2031
8818,9220
8819,3418
8819,7833
8820,2806
8820,8445
8821,1395
8821,9856
8822,5207
8822,6044
8823,5213
8823,6038
8826,737
8826,10514
8827,2411
8827,8840
8829,667
8829,10584
8830,2622
8830,8629
8833,2469
8833,8782
8835,3690
8835,7561
8838,3511
8838,7740
8840,1278
8840,9973
8841,225
8841,11026
8842,5269
8842,5982
8843,478
8843,10773
8847,3077
8847,8174
8856,5092
8856,6159
8857,195
8857,11056
8859,4811
8859,6440
8860,465
8860,10786
8861,1354
8861,9897
8864,503
8864,10748
8869,508
8869,10743
8871,400
8871,10851
8874,4977
8874,6274
8875,5359
8875,5892
8876,920
8876,10331
8879,1761
8879,9490
8884,397
8884,10854
8885,5603
8885,5648
8886,454
8886,10797
8889,4216
8889,7035
8898,3517
8898,7734
8899,637
8899,10614
8900,2726
8900,8525
8902,1845
8902,9406
8903,583
8903,10668
8904,2871
8904,8380
8910,3508
8910,7743
8913,1312
8913,9939
8914,4667
8914,6584
8915,5061
8915,6190
8917,1278
8917,9973
8918,5165
8918,6086
8919,598
8919,10653
8921,5581
8921,5670
8924,1586
8924,9665
8925,4386
8925,6865
8926,4807
8926,6444
8927,2392
8927,8859
8928,2760
8928,8491
8929,3338
8929,7913
8930,3791
8930,7460
8932,393
8932,10858
8933,3278
8933,7973
8934,1877
8934,9374
8935,1050
8935,10201
8938,1877
8938,9374
8939,425
8939,10826
8949,1079
8949,10172
8950,4200
8950,7051
8951,1797
8951,9454
8952,2897
8952,8354
8954,2391
8954,8860
8955,5213
8955,6038
8957,932
8957,10319
8962,1000
8962,10251
8964,812
8964,10439
8967,4696
8967,6555
8969,4325
8969,6926
8970,2413
8970,8838
8971,4498
8971,6753
8973,22
8973,11229
8980,4445
8980,6806
8983,1721
8983,9530
8985,2255
8985,8996
8986,4809
8986,6442
8987,635
8987,10616
8989,1544
8989,9707
8990,445
8990,10806
8991,773
8991,10478
8992,2226
8992,9025
8993,3568
8993,7683
8996,5253
8996,5998
8997,3123
8997,8128
8998,2501
8998,8750
9000,2724
9000,8527
9005,3858
9005,7393
9007,2289
9007,8962
9009,4185
9009,7066
9014,4118
9014,7133
9015,3780
9015,7471
9016,5082
9016,6169
9017,4350
9017,6901
9020,799
9020,10452
9024,4740
9024,6511
9025,2478
9025,8773
9026,3652
9026,7599
9027,99
9027,11152
9029,5414
9029,5837
9031,2194
9031,9057
9032,3418
9032,7833
9034,734
9034,10517
9040,4145
9040,7106
9041,4153
9041,7098
9043,5117
9043,6134
9044,1184
9044,10067
9046,3281
9046,7970
9051,3358
9051,7893
9052,1201
9052,10050
9053,1312
9053,9939
9054,5041
9054,6210
9055,3653
9055,7598
9056,2831
9056,8420
9057,197
9057,11054
9058,622
9058,10629
9060,176
9060,11075
9061,2618
9061,8633
9065,4454
9065,6797
9067,4989
9067,6262
9068,4802
9068,6449
9070,1652
9070,9599
9071,3165
9071,8086
9073,3635
9073,7616
9074,2289
9074,8962
9076,3061
9076,8190
9077,2123
9077,9128
9078,1910
9078,9341
9080,4431
9080,6820
9083,5245
9083,6006
9085,933
9085,10318
9086,1639
9086,9612
9087,4746
9087,6505
9089,2225
9089,9026
9090,2576
9090,8675
9091,165
9091,11086
9092,1944
9092,9307
9093,322
9093,10929
9096,3725
9096,7526
9103,4003
9103,7248
9104,4470
9104,6781
9105,4859
9105,6392
9106,529
9106,10722
9107,5480
9107,5771
9109,500
9109,10751
9110,704
9110,10547
9111,2960
9111,8291
9112,4719
9112,6532
9113,1666
9113,9585
9115,1552
9115,9699
9116,1191
9116,10060
9117,2343
9117,8908
9118,4815
9118,6436
9119,1247
9119,10004
9121,3015
9121,8236
9122,4445
9122,6806
9124,2903
9124,8348
9125,579
9125,10672
9131,3663
9131,7588
9136,1934
9136,9317
9141,4243
9141,7008
9142,5050
9142,6201
9145,3724
9145,7527
9147,4241
9147,7010
9149,4999
9149,6252
9150,1194
9150,10057
9151,4947
9151,6304
9153,5040
9153,6211
9154,3384
9154,7867
9156,4033
9156,7218
9157,4543
9157,6708
9163,4121
9163,7130
9166,2846
9166,8405
9169,388
9169,10863
9170,5252
9170,5999
9171,1870
9171,9381
9173,5281
9173,5970
9174,4606
9174,6645
9176,855
9176,10396
9179,2878
9179,8373
9181,556
9181,10695
9183,3713
9183,7538
9184,3909
9184,7342
9185,1161
9185,10090
9186,2133
9186,9118
9187,333
9187,10918
9188,3547
9188,7704
9189,4809
9189,6442
9192,3048
9192,8203
9193,3377
9193,7874
9195,1191
9195,10060
9197,4631
9197,6620
9198,1689
9198,9562
9201,2506
9201,8745
9202,47
9202,11204
9205,1525
9205,9726
9206,5272
9206,5979
9207,1107
9207,10144
9210,4431
9210,6820
9212,4776
9212,6475
9213,2730
9213,8521
9217,420
9217,10831
9218,120
9218,11131
9222,3203
9222,8048
9223,2930
9223,8321
9225,2957
9225,8294
9226,1138
9226,10113
9227,1181
9227,10070
9231,4606
9231,6645
9233,623
9233,10628
9235,5261
9235,5990
9237,454
9237,10797
9239,3641
9239,7610
9247,3209
9247,8042
9248,1748
9248,9503
9250,4924
9250,6327
9251,3406
9251,7845
9253,3177
9253,8074
9254,3259
9254,7992
9255,5333
9255,5918
9256,3721
9256,7530
9257,1211
9257,10040
9258,2230
9258,9021
9262,2770
9262,8481
9265,3648
9265,7603
9273,249
9273,11002
9274,1287
9274,9964
9275,1903
9275,9348
9280,3104
9280,8147
9282,4870
9282,6381
9283,400
9283,10851
9285,2366
9285,8885
9290,78
9290,11173
9291,1596
9291,9655
9292,4024
9292,7227
9293,2235
9293,9016
9296,16
9296,11235
9298,2911
9298,8340
9299,3320
9299,7931
9301,4711
9301,6540
9303,4444
9303,6807
9305,3765
9305,7486
9306,2592
9306,8659
9308,327
9308,10924
9309,3425
9309,7826
9313,3920
9313,7331
9315,4005
9315,7246
9316,5505
9316,5746
9319,3656
9319,7595
9321,4174
9321,7077
9322,1256
9322,9995
9326,3453
9326,7798
9327,4875
9327,6376
9328,2512
9328,8739
9329,373
9329,10878
9332,1576
9332,9675
9333,3602
9333,7649
9344,2680
9344,8571
9346,5040
9346,6211
9351,706
9351,10545
9354,4287
9354,6964
9356,2904
9356,8347
9357,3296
9357,7955
9358,557
9358,10694
9359,2473
9359,8778
9362,249
9362,11002
9364,4406
9364,6845
9367,3209
9367,8042
9368,3457
9368,7794
9369,3580
9369,7671
9370,955
9370,10296
9371,881
9371,10370
9372,4610
9372,6641
9373,5375
9373,5876
9374,1978
9374,9273
9375,2418
9375,8833
9376,3490
9376,7761
9378,2659
9378,8592
9381,189
9381,11062
9389,204
9389,11047
9391,2516
9391,8735
9392,5022
9392,6229
9393,83
9393,11168
9394,1543
9394,9708
9395,1064
9395,10187
9396,3291
9396,7960
9399,1245
9399,10006
9400,5455
9400,5796
9401,960
9401,10291
9403,4620
9403,6631
9404,5117
9404,6134
9406,3451
9406,7800
9407,1231
9407,10020
9409,5130
9409,6121
9411,3809
9411,7442
9414,4202
9414,7049
9417,4921
9417,6330
9418,2067
9418,9184
9422,3549
9422,7702
9425,2760
9425,8491
9426,3279
9426,7972
9428,4925
9428,6326
9431,4281
9431,6970
9433,3672
9433,7579
9434,4375
9434,6876
9435,5130
9435,6121
9437,4273
9437,6978
9438,1254
9438,9997
9441,1070
9441,10181
9442,1768
9442,9483
9443,4011
9443,7240
9445,2978
9445,8273
9449,2461
9449,8790
9450,5060
9450,6191
9452,3514
9452,7737
9453,4727
9453,6524
9457,2835
9457,8416
9458,4489
9458,6762
9459,1935
9459,9316
9463,1512
9463,9739
9464,2253
9464,8998
9470,2949
9470,8302
9471,4322
9471,6929
9473,4130
9473,7121
9475,2766
9475,8485
9476,4640
9476,6611
9477,2878
9477,8373
9478,2704
9478,8547
9479,201
9479,11050
9480,5138
9480,6113
9481,4565
9481,6686
9482,1138
9482,10113
9484,1470
9484,9781
9485,4371
9485,6880
9486,5621
9486,5630
9487,430
9487,10821
9491,3187
9491,8064
9492,4366
9492,6885
9494,1773
9494,9478
9495,1342
9495,9909
9496,1663
9496,9588
9497,5502
9497,5749
9500,2923
9500,8328
9502,4225
9502,7026
9506,3516
9506,7735
9507,3764
9507,7487
9508,495
9508,10756
9512,4299
9512,6952
9513,667
9513,10584
9517,2788
9517,8463
9518,4067
9518,7184
9519,1079
9519,10172
9524,4202
9524,7049
9526,1684
9526,9567
9528,2989
9528,8262
9532,4207
9532,7044
9536,4548
9536,6703
9542,739
9542,10512
9545,495
9545,10756
9547,475
9547,10776
9548,422
9548,10829
9550,4005
9550,7246
9551,1402
9551,9849
9552,2735
9552,8516
9555,4350
9555,6901
9556,5363
9556,5888
9557,2858
9557,8393
9559,1568
9559,9683
9563,2589
9563,8662
9566,4345
9566,6906
9567,5338
9567,5913
9569,3411
9569,7840
9572,664
9572,10587
9574,5427
9574,5824
9576,2960
9576,8291
9577,3675
9577,7576
9579,3966
9579,7285
9580,0
9580,0
9581,1819
9581,9432
9587,4363
9587,6888
9588,4814
9588,6437
9590,726
9590,10525
9592,933
9592,10318
9594,3678
9594,7573
9595,3386
9595,7865
9596,2416
9596,8835
9597,1525
9597,9726
9598,5195
9598,6056
9602,4345
9602,6906
9607,2327
9607,8924
9608,5042
9608,6209
9609,3855
9609,7396
9610,1542
9610,9709
9613,2413
9613,8838
9615,171
9615,11080
9618,3320
9618,7931
9620,3534
9620,7717
9625,421
9625,10830
9626,4898
9626,6353
9627,5372
9627,5879
9632,1322
9632,9929
9636,32
9636,11219
9638,3915
9638,7336
9639,83
9639,11168
9643,340
9643,10911
9646,2155
9646,9096
9647,4701
9647,6550
9649,1845
9649,9406
9650,1817
9650,9434
9651,4055
9651,7196
9653,1650
9653,9601
9655,720
9655,10531
9656,1473
9656,9778
9659,1530
9659,9721
9660,430
9660,10821
9663,845
9663,10406
9664,1960
9664,9291
9666,2326
9666,8925
9669,1080
9669,10171
9670,5253
9670,5998
9673,5163
9673,6088
9674,710
9674,10541
9677,1509
9677,9742
9678,2239
9678,9012
9679,4188
9679,7063
9680,1715
9680,9536
9681,1819
9681,9432
9682,1209
9682,10042
9684,919
9684,10332
9685,4110
9685,7141
9686,529
9686,10722
9687,2000
9687,9251
9689,3113
9689,8138
9690,4073
9690,7178
9691,2576
9691,8675
9692,3776
9692,7475
9693,2850
9693,8401
9694,2916
9694,8335
9696,4363
9696,6888
9697,2665
9697,8586
9698,4346
9698,6905
9699,649
9699,10602
9700,2288
9700,8963
9701,1343
9701,9908
9704,1456
9704,9795
9707,773
9707,10478
9708,1448
9708,9803
9709,5122
9709,6129
9711,4122
9711,7129
9712,3909
9712,7342
9713,1592
9713,9659
9714,2115
9714,9136
9715,4211
9715,7040
9716,911
9716,10340
9720,5044
9720,6207
9722,2689
9722,8562
9723,3325
9723,7926
9725,4923
9725,6328
9728,920
9728,10331
9730,3766
9730,7485
9734,1150
9734,10101
9735,2554
9735,8697
9736,5065
9736,6186
9737,4290
9737,6961
9738,3296
